ind,SpeciesName,ANIC,Pic_code,Filter,tr,label,area,mean,min,max,camera_cat,location,patch_ID
rose01,Anoplosthetus_roseus,NA,3662,VIS,Pronotum,B,1.345,64.479,38,103,J21,RoI,rose01Pron
rose01,Anoplosthetus_roseus,NA,3663,LCP,Pronotum,B,1.345,63.572,39,105,J21,RoI,rose01Pron
rose01,Anoplosthetus_roseus,NA,3664,RCP,Pronotum,B,1.345,37.423,17,86,J21,RoI,rose01Pron
rose01,Anoplosthetus_roseus,NA,3662,VIS,Pronotum,G,1.345,109.898,68,146,J21,RoI,rose01Pron
rose01,Anoplosthetus_roseus,NA,3663,LCP,Pronotum,G,1.345,136.453,86,187,J21,RoI,rose01Pron
rose01,Anoplosthetus_roseus,NA,3664,RCP,Pronotum,G,1.345,58.479,41,107,J21,RoI,rose01Pron
rose01,Anoplosthetus_roseus,NA,3662,VIS,Pronotum,R,1.345,146.356,72,187,J21,RoI,rose01Pron
rose01,Anoplosthetus_roseus,NA,3663,LCP,Pronotum,R,1.345,177.014,87,223,J21,RoI,rose01Pron
rose01,Anoplosthetus_roseus,NA,3664,RCP,Pronotum,R,1.345,77.979,56,126,J21,RoI,rose01Pron
rose02,Anoplosthetus_roseus,NA,3665,VIS,Pronotum,B,0.949,98.547,60,146,J21,RoI,rose02Pron
rose02,Anoplosthetus_roseus,NA,3666,LCP,Pronotum,B,0.949,98.818,52,140,J21,RoI,rose02Pron
rose02,Anoplosthetus_roseus,NA,3667,RCP,Pronotum,B,0.949,48.981,27,101,J21,RoI,rose02Pron
rose02,Anoplosthetus_roseus,NA,3665,VIS,Pronotum,G,0.949,118.652,66,170,J21,RoI,rose02Pron
rose02,Anoplosthetus_roseus,NA,3666,LCP,Pronotum,G,0.949,133.568,61,186,J21,RoI,rose02Pron
rose02,Anoplosthetus_roseus,NA,3667,RCP,Pronotum,G,0.949,60.1,37,112,J21,RoI,rose02Pron
rose02,Anoplosthetus_roseus,NA,3665,VIS,Pronotum,R,0.949,126.642,72,173,J21,RoI,rose02Pron
rose02,Anoplosthetus_roseus,NA,3666,LCP,Pronotum,R,0.949,130.557,62,181,J21,RoI,rose02Pron
rose02,Anoplosthetus_roseus,NA,3667,RCP,Pronotum,R,0.949,85.394,62,129,J21,RoI,rose02Pron
rose03,Anoplosthetus_roseus,NA,3668,VIS,Pronotum,B,1.075,79.664,54,122,J21,RoI,rose03Pron
rose03,Anoplosthetus_roseus,NA,3669,LCP,Pronotum,B,1.075,83.683,56,130,J21,RoI,rose03Pron
rose03,Anoplosthetus_roseus,NA,3670,RCP,Pronotum,B,1.075,44.023,26,80,J21,RoI,rose03Pron
rose03,Anoplosthetus_roseus,NA,3668,VIS,Pronotum,G,1.075,121.861,92,162,J21,RoI,rose03Pron
rose03,Anoplosthetus_roseus,NA,3669,LCP,Pronotum,G,1.075,145.961,105,218,J21,RoI,rose03Pron
rose03,Anoplosthetus_roseus,NA,3670,RCP,Pronotum,G,1.075,63.453,43,97,J21,RoI,rose03Pron
rose03,Anoplosthetus_roseus,NA,3668,VIS,Pronotum,R,1.075,129.151,104,165,J21,RoI,rose03Pron
rose03,Anoplosthetus_roseus,NA,3669,LCP,Pronotum,R,1.075,147.579,105,211,J21,RoI,rose03Pron
rose03,Anoplosthetus_roseus,NA,3670,RCP,Pronotum,R,1.075,88.867,63,124,J21,RoI,rose03Pron
rose04,Anoplosthetus_roseus,NA,4119,VIS,Pronotum,B,1.135,97.768,60,175,J26,RoI,rose04Pron
rose04,Anoplosthetus_roseus,NA,4120,LCP,Pronotum,B,1.135,109.83,57,182,J26,RoI,rose04Pron
rose04,Anoplosthetus_roseus,NA,4121,RCP,Pronotum,B,1.135,34.204,17,96,J26,RoI,rose04Pron
rose04,Anoplosthetus_roseus,NA,4119,VIS,Pronotum,G,1.135,119.036,71,202,J26,RoI,rose04Pron
rose04,Anoplosthetus_roseus,NA,4120,LCP,Pronotum,G,1.135,145.21,81,222,J26,RoI,rose04Pron
rose04,Anoplosthetus_roseus,NA,4121,RCP,Pronotum,G,1.135,49.75,28,114,J26,RoI,rose04Pron
rose04,Anoplosthetus_roseus,NA,4119,VIS,Pronotum,R,1.135,119.434,74,198,J26,RoI,rose04Pron
rose04,Anoplosthetus_roseus,NA,4120,LCP,Pronotum,R,1.135,134.75,77,216,J26,RoI,rose04Pron
rose04,Anoplosthetus_roseus,NA,4121,RCP,Pronotum,R,1.135,75.856,43,129,J26,RoI,rose04Pron
rubi01,Anoplognathus_suturalis,AN25010645,3696,VIS,Pronotum,B,1.363,74.311,21,176,J21,RoI,rubi01Pron
rubi01,Anoplognathus_suturalis,AN25010645,3697,LCP,Pronotum,B,1.363,89.661,23,203,J21,RoI,rubi01Pron
rubi01,Anoplognathus_suturalis,AN25010645,3698,RCP,Pronotum,B,1.363,25.69,0,110,J21,RoI,rubi01Pron
rubi01,Anoplognathus_suturalis,AN25010645,3696,VIS,Pronotum,G,1.363,72.746,24,174,J21,RoI,rubi01Pron
rubi01,Anoplognathus_suturalis,AN25010645,3697,LCP,Pronotum,G,1.363,69.927,20,152,J21,RoI,rubi01Pron
rubi01,Anoplognathus_suturalis,AN25010645,3698,RCP,Pronotum,G,1.363,57.502,23,134,J21,RoI,rubi01Pron
rubi01,Anoplognathus_suturalis,AN25010645,3696,VIS,Pronotum,R,1.363,117.3,47,191,J21,RoI,rubi01Pron
rubi01,Anoplognathus_suturalis,AN25010645,3697,LCP,Pronotum,R,1.363,108.633,47,162,J21,RoI,rubi01Pron
rubi01,Anoplognathus_suturalis,AN25010645,3698,RCP,Pronotum,R,1.363,107.458,44,171,J21,RoI,rubi01Pron
rubi02,Anoplognathus_suturalis,AN25010646,3699,VIS,Pronotum,B,1.141,81.919,39,210,J21,RoI,rubi02Pron
rubi02,Anoplognathus_suturalis,AN25010646,3700,LCP,Pronotum,B,1.141,99.238,48,181,J21,RoI,rubi02Pron
rubi02,Anoplognathus_suturalis,AN25010646,3701,RCP,Pronotum,B,1.141,35.853,14,144,J21,RoI,rubi02Pron
rubi02,Anoplognathus_suturalis,AN25010646,3699,VIS,Pronotum,G,1.141,59.485,21,214,J21,RoI,rubi02Pron
rubi02,Anoplognathus_suturalis,AN25010646,3700,LCP,Pronotum,G,1.141,66.649,17,173,J21,RoI,rubi02Pron
rubi02,Anoplognathus_suturalis,AN25010646,3701,RCP,Pronotum,G,1.141,43.184,18,162,J21,RoI,rubi02Pron
rubi02,Anoplognathus_suturalis,AN25010646,3699,VIS,Pronotum,R,1.141,68.803,26,192,J21,RoI,rubi02Pron
rubi02,Anoplognathus_suturalis,AN25010646,3700,LCP,Pronotum,R,1.141,62.539,23,152,J21,RoI,rubi02Pron
rubi02,Anoplognathus_suturalis,AN25010646,3701,RCP,Pronotum,R,1.141,63.054,23,155,J21,RoI,rubi02Pron
rubi03,Anoplognathus_suturalis,AN25010946,4321,VIS,Pronotum,B,2.437,49.077,26,74,F01,RoI,rubi03Pron
rubi03,Anoplognathus_suturalis,AN25010946,4322,LCP,Pronotum,B,2.437,36.663,9,71,F01,RoI,rubi03Pron
rubi03,Anoplognathus_suturalis,AN25010946,4323,RCP,Pronotum,B,2.437,10.982,0,33,F01,RoI,rubi03Pron
rubi03,Anoplognathus_suturalis,AN25010946,4321,VIS,Pronotum,G,2.437,72.948,39,113,F01,RoI,rubi03Pron
rubi03,Anoplognathus_suturalis,AN25010946,4322,LCP,Pronotum,G,2.437,61.06,24,108,F01,RoI,rubi03Pron
rubi03,Anoplognathus_suturalis,AN25010946,4323,RCP,Pronotum,G,2.437,49.777,22,83,F01,RoI,rubi03Pron
rubi03,Anoplognathus_suturalis,AN25010946,4321,VIS,Pronotum,R,2.437,102.627,56,150,F01,RoI,rubi03Pron
rubi03,Anoplognathus_suturalis,AN25010946,4322,LCP,Pronotum,R,2.437,90.261,42,138,F01,RoI,rubi03Pron
rubi03,Anoplognathus_suturalis,AN25010946,4323,RCP,Pronotum,R,2.437,89.584,42,138,F01,RoI,rubi03Pron
rubi04,Anoplognathus_suturalis,AN25010947,4324,VIS,Pronotum,B,1.464,41.335,26,75,F01,RoI,rubi04Pron
rubi04,Anoplognathus_suturalis,AN25010947,4325,LCP,Pronotum,B,1.464,20.377,0,52,F01,RoI,rubi04Pron
rubi04,Anoplognathus_suturalis,AN25010947,4326,RCP,Pronotum,B,1.464,9.787,0,48,F01,RoI,rubi04Pron
rubi04,Anoplognathus_suturalis,AN25010947,4324,VIS,Pronotum,G,1.464,78.385,47,111,F01,RoI,rubi04Pron
rubi04,Anoplognathus_suturalis,AN25010947,4325,LCP,Pronotum,G,1.464,67.19,32,108,F01,RoI,rubi04Pron
rubi04,Anoplognathus_suturalis,AN25010947,4326,RCP,Pronotum,G,1.464,56.874,29,88,F01,RoI,rubi04Pron
rubi04,Anoplognathus_suturalis,AN25010947,4324,VIS,Pronotum,R,1.464,110.726,70,154,F01,RoI,rubi04Pron
rubi04,Anoplognathus_suturalis,AN25010947,4325,LCP,Pronotum,R,1.464,97.753,56,142,F01,RoI,rubi04Pron
rubi04,Anoplognathus_suturalis,AN25010947,4326,RCP,Pronotum,R,1.464,99.946,56,145,F01,RoI,rubi04Pron
rubi05,Anoplognathus_suturalis,AN25010951,4327,VIS,Pronotum,B,1.613,44.714,23,81,F01,RoI,rubi05Pron
rubi05,Anoplognathus_suturalis,AN25010951,4328,LCP,Pronotum,B,1.613,31.534,5,74,F01,RoI,rubi05Pron
rubi05,Anoplognathus_suturalis,AN25010951,4329,RCP,Pronotum,B,1.613,12.912,0,44,F01,RoI,rubi05Pron
rubi05,Anoplognathus_suturalis,AN25010951,4327,VIS,Pronotum,G,1.613,67.463,39,140,F01,RoI,rubi05Pron
rubi05,Anoplognathus_suturalis,AN25010951,4328,LCP,Pronotum,G,1.613,56.314,24,153,F01,RoI,rubi05Pron
rubi05,Anoplognathus_suturalis,AN25010951,4329,RCP,Pronotum,G,1.613,45.145,22,82,F01,RoI,rubi05Pron
rubi05,Anoplognathus_suturalis,AN25010951,4327,VIS,Pronotum,R,1.613,95.043,47,142,F01,RoI,rubi05Pron
rubi05,Anoplognathus_suturalis,AN25010951,4328,LCP,Pronotum,R,1.613,82.739,40,136,F01,RoI,rubi05Pron
rubi05,Anoplognathus_suturalis,AN25010951,4329,RCP,Pronotum,R,1.613,82.975,39,124,F01,RoI,rubi05Pron
rubi06,Anoplognathus_suturalis,AN25010953,4330,VIS,Pronotum,B,1.726,53.192,33,98,F01,RoI,rubi06Pron
rubi06,Anoplognathus_suturalis,AN25010953,4331,LCP,Pronotum,B,1.726,40.001,2,89,F01,RoI,rubi06Pron
rubi06,Anoplognathus_suturalis,AN25010953,4332,RCP,Pronotum,B,1.726,16.35,0,67,F01,RoI,rubi06Pron
rubi06,Anoplognathus_suturalis,AN25010953,4330,VIS,Pronotum,G,1.726,83.309,52,138,F01,RoI,rubi06Pron
rubi06,Anoplognathus_suturalis,AN25010953,4331,LCP,Pronotum,G,1.726,73.265,35,156,F01,RoI,rubi06Pron
rubi06,Anoplognathus_suturalis,AN25010953,4332,RCP,Pronotum,G,1.726,58.679,31,102,F01,RoI,rubi06Pron
rubi06,Anoplognathus_suturalis,AN25010953,4330,VIS,Pronotum,R,1.726,119.088,74,170,F01,RoI,rubi06Pron
rubi06,Anoplognathus_suturalis,AN25010953,4331,LCP,Pronotum,R,1.726,105.337,59,161,F01,RoI,rubi06Pron
rubi06,Anoplognathus_suturalis,AN25010953,4332,RCP,Pronotum,R,1.726,110.624,62,169,F01,RoI,rubi06Pron
rugo01,Anoplognathus_rugosus,AN25010744,3704,VIS,Pronotum,B,1.578,51.158,23,167,J21,RoI,rugo01Pron
rugo01,Anoplognathus_rugosus,AN25010744,3705,LCP,Pronotum,B,1.578,47.389,11,118,J21,RoI,rugo01Pron
rugo01,Anoplognathus_rugosus,AN25010744,3706,RCP,Pronotum,B,1.578,34.358,7,140,J21,RoI,rugo01Pron
rugo01,Anoplognathus_rugosus,AN25010744,3704,VIS,Pronotum,G,1.578,73.253,26,193,J21,RoI,rugo01Pron
rugo01,Anoplognathus_rugosus,AN25010744,3705,LCP,Pronotum,G,1.578,82.243,20,180,J21,RoI,rugo01Pron
rugo01,Anoplognathus_rugosus,AN25010744,3706,RCP,Pronotum,G,1.578,52.585,23,161,J21,RoI,rugo01Pron
rugo01,Anoplognathus_rugosus,AN25010744,3704,VIS,Pronotum,R,1.578,115.798,55,200,J21,RoI,rugo01Pron
rugo01,Anoplognathus_rugosus,AN25010744,3705,LCP,Pronotum,R,1.578,109.734,52,170,J21,RoI,rugo01Pron
rugo01,Anoplognathus_rugosus,AN25010744,3706,RCP,Pronotum,R,1.578,113.239,53,206,J21,RoI,rugo01Pron
rugo02,Anoplognathus_rugosus,AN25010749,3707,VIS,Pronotum,B,0.924,37.521,23,84,J21,RoI,rugo02Pron
rugo02,Anoplognathus_rugosus,AN25010749,3708,LCP,Pronotum,B,0.924,29.473,15,72,J21,RoI,rugo02Pron
rugo02,Anoplognathus_rugosus,AN25010749,3709,RCP,Pronotum,B,0.924,18.806,4,64,J21,RoI,rugo02Pron
rugo02,Anoplognathus_rugosus,AN25010749,3707,VIS,Pronotum,G,0.924,42.634,27,103,J21,RoI,rugo02Pron
rugo02,Anoplognathus_rugosus,AN25010749,3708,LCP,Pronotum,G,0.924,32.892,19,97,J21,RoI,rugo02Pron
rugo02,Anoplognathus_rugosus,AN25010749,3709,RCP,Pronotum,G,0.924,28.734,17,86,J21,RoI,rugo02Pron
rugo02,Anoplognathus_rugosus,AN25010749,3707,VIS,Pronotum,R,0.924,68.812,45,120,J21,RoI,rugo02Pron
rugo02,Anoplognathus_rugosus,AN25010749,3708,LCP,Pronotum,R,0.924,59.142,36,113,J21,RoI,rugo02Pron
rugo02,Anoplognathus_rugosus,AN25010749,3709,RCP,Pronotum,R,0.924,58.733,34,104,J21,RoI,rugo02Pron
rugo03,Anoplognathus_rugosus,AN25010747,3710,VIS,Pronotum,B,1.015,45.052,23,110,J21,RoI,rugo03Pron
rugo03,Anoplognathus_rugosus,AN25010747,3711,LCP,Pronotum,B,1.015,42.22,20,95,J21,RoI,rugo03Pron
rugo03,Anoplognathus_rugosus,AN25010747,3712,RCP,Pronotum,B,1.015,24.563,6,59,J21,RoI,rugo03Pron
rugo03,Anoplognathus_rugosus,AN25010747,3710,VIS,Pronotum,G,1.015,48.932,27,112,J21,RoI,rugo03Pron
rugo03,Anoplognathus_rugosus,AN25010747,3711,LCP,Pronotum,G,1.015,41.891,22,84,J21,RoI,rugo03Pron
rugo03,Anoplognathus_rugosus,AN25010747,3712,RCP,Pronotum,G,1.015,39.911,22,83,J21,RoI,rugo03Pron
rugo03,Anoplognathus_rugosus,AN25010747,3710,VIS,Pronotum,R,1.015,90.709,57,156,J21,RoI,rugo03Pron
rugo03,Anoplognathus_rugosus,AN25010747,3711,LCP,Pronotum,R,1.015,83.061,49,124,J21,RoI,rugo03Pron
rugo03,Anoplognathus_rugosus,AN25010747,3712,RCP,Pronotum,R,1.015,86.67,51,131,J21,RoI,rugo03Pron
smgg01,Anoplognathus_smaragdinus,AN25010794,3605,VIS,Pronotum,B,0.828,19.662,0,111,J21,RoI,smgg01Pron
smgg01,Anoplognathus_smaragdinus,AN25010794,3606,LCP,Pronotum,B,0.828,0.328,0,87,J21,RoI,smgg01Pron
smgg01,Anoplognathus_smaragdinus,AN25010794,3607,RCP,Pronotum,B,0.828,42.477,22,112,J21,RoI,smgg01Pron
smgg01,Anoplognathus_smaragdinus,AN25010794,3605,VIS,Pronotum,G,0.828,125.376,65,163,J21,RoI,smgg01Pron
smgg01,Anoplognathus_smaragdinus,AN25010794,3606,LCP,Pronotum,G,0.828,163.237,88,194,J21,RoI,smgg01Pron
smgg01,Anoplognathus_smaragdinus,AN25010794,3607,RCP,Pronotum,G,0.828,48.583,27,137,J21,RoI,smgg01Pron
smgg01,Anoplognathus_smaragdinus,AN25010794,3605,VIS,Pronotum,R,0.828,63.723,29,125,J21,RoI,smgg01Pron
smgg01,Anoplognathus_smaragdinus,AN25010794,3606,LCP,Pronotum,R,0.828,51.371,0,118,J21,RoI,smgg01Pron
smgg01,Anoplognathus_smaragdinus,AN25010794,3607,RCP,Pronotum,R,0.828,55.922,31,121,J21,RoI,smgg01Pron
smgg02,Anoplognathus_smaragdinus,AN25010857,3684,VIS,Pronotum,B,0.975,34.721,0,148,J21,RoI,smgg02Pron
smgg02,Anoplognathus_smaragdinus,AN25010857,3685,LCP,Pronotum,B,0.975,0.104,0,78,J21,RoI,smgg02Pron
smgg02,Anoplognathus_smaragdinus,AN25010857,3686,RCP,Pronotum,B,0.975,22.05,13,127,J21,RoI,smgg02Pron
smgg02,Anoplognathus_smaragdinus,AN25010857,3684,VIS,Pronotum,G,0.975,102.832,65,192,J21,RoI,smgg02Pron
smgg02,Anoplognathus_smaragdinus,AN25010857,3685,LCP,Pronotum,G,0.975,128.842,69,178,J21,RoI,smgg02Pron
smgg02,Anoplognathus_smaragdinus,AN25010857,3686,RCP,Pronotum,G,0.975,26.24,17,145,J21,RoI,smgg02Pron
smgg02,Anoplognathus_smaragdinus,AN25010857,3684,VIS,Pronotum,R,0.975,65.182,42,155,J21,RoI,smgg02Pron
smgg02,Anoplognathus_smaragdinus,AN25010857,3685,LCP,Pronotum,R,0.975,47.307,9,119,J21,RoI,smgg02Pron
smgg02,Anoplognathus_smaragdinus,AN25010857,3686,RCP,Pronotum,R,0.975,42.527,26,134,J21,RoI,smgg02Pron
smgp01,Anoplognathus_smaragdinus,AN25010755,3692,VIS,Pronotum,B,0.963,52.894,33,82,J21,RoI,smgp01Pron
smgp01,Anoplognathus_smaragdinus,AN25010755,3693,LCP,Pronotum,B,0.963,50.218,26,84,J21,RoI,smgp01Pron
smgp01,Anoplognathus_smaragdinus,AN25010755,3694,RCP,Pronotum,B,0.963,19.96,9,40,J21,RoI,smgp01Pron
smgp01,Anoplognathus_smaragdinus,AN25010755,3692,VIS,Pronotum,G,0.963,36.813,23,57,J21,RoI,smgp01Pron
smgp01,Anoplognathus_smaragdinus,AN25010755,3693,LCP,Pronotum,G,0.963,27.136,15,48,J21,RoI,smgp01Pron
smgp01,Anoplognathus_smaragdinus,AN25010755,3694,RCP,Pronotum,G,0.963,22.93,11,46,J21,RoI,smgp01Pron
smgp01,Anoplognathus_smaragdinus,AN25010755,3692,VIS,Pronotum,R,0.963,54.892,34,82,J21,RoI,smgp01Pron
smgp01,Anoplognathus_smaragdinus,AN25010755,3693,LCP,Pronotum,R,0.963,43.177,23,71,J21,RoI,smgp01Pron
smgp01,Anoplognathus_smaragdinus,AN25010755,3694,RCP,Pronotum,R,0.963,43.524,24,75,J21,RoI,smgp01Pron
smgr01,Anoplognathus_smaragdinus,AN25010756,3689,VIS,Pronotum,B,0.943,26.231,19,50,J21,RoI,smgr01Pron
smgr01,Anoplognathus_smaragdinus,AN25010756,3690,LCP,Pronotum,B,0.943,12.808,4,34,J21,RoI,smgr01Pron
smgr01,Anoplognathus_smaragdinus,AN25010756,3691,RCP,Pronotum,B,0.943,17.805,7,38,J21,RoI,smgr01Pron
smgr01,Anoplognathus_smaragdinus,AN25010756,3689,VIS,Pronotum,G,0.943,33.48,24,66,J21,RoI,smgr01Pron
smgr01,Anoplognathus_smaragdinus,AN25010756,3690,LCP,Pronotum,G,0.943,28.188,6,58,J21,RoI,smgr01Pron
smgr01,Anoplognathus_smaragdinus,AN25010756,3691,RCP,Pronotum,G,0.943,19.782,11,47,J21,RoI,smgr01Pron
smgr01,Anoplognathus_smaragdinus,AN25010756,3689,VIS,Pronotum,R,0.943,51.78,30,89,J21,RoI,smgr01Pron
smgr01,Anoplognathus_smaragdinus,AN25010756,3690,LCP,Pronotum,R,0.943,62.991,30,110,J21,RoI,smgr01Pron
smgr01,Anoplognathus_smaragdinus,AN25010756,3691,RCP,Pronotum,R,0.943,22.612,13,48,J21,RoI,smgr01Pron
sqzb01,Schizognathus_burmeisteri,NA,4875,VIS,Pronotum,B,1.695,24.843,14,100,F04,RoI,sqzb01Pron
sqzb01,Schizognathus_burmeisteri,NA,4876,LCP,Pronotum,B,1.695,14.246,0,91,F04,RoI,sqzb01Pron
sqzb01,Schizognathus_burmeisteri,NA,4877,RCP,Pronotum,B,1.695,16.989,0,75,F04,RoI,sqzb01Pron
sqzb01,Schizognathus_burmeisteri,NA,4875,VIS,Pronotum,G,1.695,33.64,17,128,F04,RoI,sqzb01Pron
sqzb01,Schizognathus_burmeisteri,NA,4876,LCP,Pronotum,G,1.695,28.354,2,124,F04,RoI,sqzb01Pron
sqzb01,Schizognathus_burmeisteri,NA,4877,RCP,Pronotum,G,1.695,20.861,0,100,F04,RoI,sqzb01Pron
sqzb01,Schizognathus_burmeisteri,NA,4875,VIS,Pronotum,R,1.695,44.265,20,122,F04,RoI,sqzb01Pron
sqzb01,Schizognathus_burmeisteri,NA,4876,LCP,Pronotum,R,1.695,36.53,13,118,F04,RoI,sqzb01Pron
sqzb01,Schizognathus_burmeisteri,NA,4877,RCP,Pronotum,R,1.695,33.422,14,101,F04,RoI,sqzb01Pron
sqzb02,Schizognathus_burmeisteri,NA,4879,VIS,Pronotum,B,1.996,33.278,17,146,F04,RoI,sqzb02Pron
sqzb02,Schizognathus_burmeisteri,NA,4881,LCP,Pronotum,B,1.996,24.524,8,103,F04,RoI,sqzb02Pron
sqzb02,Schizognathus_burmeisteri,NA,4882,RCP,Pronotum,B,1.996,22.636,8,89,F04,RoI,sqzb02Pron
sqzb02,Schizognathus_burmeisteri,NA,4879,VIS,Pronotum,G,1.996,42.38,22,194,F04,RoI,sqzb02Pron
sqzb02,Schizognathus_burmeisteri,NA,4881,LCP,Pronotum,G,1.996,36.949,18,174,F04,RoI,sqzb02Pron
sqzb02,Schizognathus_burmeisteri,NA,4882,RCP,Pronotum,G,1.996,28.921,13,97,F04,RoI,sqzb02Pron
sqzb02,Schizognathus_burmeisteri,NA,4879,VIS,Pronotum,R,1.996,62.949,27,161,F04,RoI,sqzb02Pron
sqzb02,Schizognathus_burmeisteri,NA,4881,LCP,Pronotum,R,1.996,53.923,25,133,F04,RoI,sqzb02Pron
sqzb02,Schizognathus_burmeisteri,NA,4882,RCP,Pronotum,R,1.996,52.484,23,113,F04,RoI,sqzb02Pron
tars01,Anoplognathus_viriditarsis,AN25011524,4342,VIS,Pronotum,B,1.802,44.637,25,124,F01,RoI,tars01Pron
tars01,Anoplognathus_viriditarsis,AN25011524,4343,LCP,Pronotum,B,1.802,19.797,0,76,F01,RoI,tars01Pron
tars01,Anoplognathus_viriditarsis,AN25011524,4344,RCP,Pronotum,B,1.802,7.83,0,59,F01,RoI,tars01Pron
tars01,Anoplognathus_viriditarsis,AN25011524,4342,VIS,Pronotum,G,1.802,83.806,58,172,F01,RoI,tars01Pron
tars01,Anoplognathus_viriditarsis,AN25011524,4343,LCP,Pronotum,G,1.802,73.212,45,144,F01,RoI,tars01Pron
tars01,Anoplognathus_viriditarsis,AN25011524,4344,RCP,Pronotum,G,1.802,49.746,30,104,F01,RoI,tars01Pron
tars01,Anoplognathus_viriditarsis,AN25011524,4342,VIS,Pronotum,R,1.802,121.185,83,191,F01,RoI,tars01Pron
tars01,Anoplognathus_viriditarsis,AN25011524,4343,LCP,Pronotum,R,1.802,103.022,66,151,F01,RoI,tars01Pron
tars01,Anoplognathus_viriditarsis,AN25011524,4344,RCP,Pronotum,R,1.802,100.201,63,151,F01,RoI,tars01Pron
tars02,Anoplognathus_viriditarsis,AN25011518,4346,VIS,Pronotum,B,2.972,52.828,27,153,F01,RoI,tars02Pron
tars02,Anoplognathus_viriditarsis,AN25011518,4347,LCP,Pronotum,B,2.972,37.446,0,105,F01,RoI,tars02Pron
tars02,Anoplognathus_viriditarsis,AN25011518,4348,RCP,Pronotum,B,2.972,23.026,0,96,F01,RoI,tars02Pron
tars02,Anoplognathus_viriditarsis,AN25011518,4346,VIS,Pronotum,G,2.972,77.962,41,232,F01,RoI,tars02Pron
tars02,Anoplognathus_viriditarsis,AN25011518,4347,LCP,Pronotum,G,2.972,73.232,29,231,F01,RoI,tars02Pron
tars02,Anoplognathus_viriditarsis,AN25011518,4348,RCP,Pronotum,G,2.972,46.556,24,117,F01,RoI,tars02Pron
tars02,Anoplognathus_viriditarsis,AN25011518,4346,VIS,Pronotum,R,2.972,98.051,55,193,F01,RoI,tars02Pron
tars02,Anoplognathus_viriditarsis,AN25011518,4347,LCP,Pronotum,R,2.972,83.441,42,144,F01,RoI,tars02Pron
tars02,Anoplognathus_viriditarsis,AN25011518,4348,RCP,Pronotum,R,2.972,86.282,44,149,F01,RoI,tars02Pron
tars03,Anoplognathus_viriditarsis,AN25011508,4349,VIS,Pronotum,B,2.17,54.528,35,109,F01,RoI,tars03Pron
tars03,Anoplognathus_viriditarsis,AN25011508,4350,LCP,Pronotum,B,2.17,44.265,22,111,F01,RoI,tars03Pron
tars03,Anoplognathus_viriditarsis,AN25011508,4351,RCP,Pronotum,B,2.17,11.96,0,54,F01,RoI,tars03Pron
tars03,Anoplognathus_viriditarsis,AN25011508,4349,VIS,Pronotum,G,2.17,67.153,41,123,F01,RoI,tars03Pron
tars03,Anoplognathus_viriditarsis,AN25011508,4350,LCP,Pronotum,G,2.17,48.89,25,109,F01,RoI,tars03Pron
tars03,Anoplognathus_viriditarsis,AN25011508,4351,RCP,Pronotum,G,2.17,46.138,26,84,F01,RoI,tars03Pron
tars03,Anoplognathus_viriditarsis,AN25011508,4349,VIS,Pronotum,R,2.17,99.614,65,161,F01,RoI,tars03Pron
tars03,Anoplognathus_viriditarsis,AN25011508,4350,LCP,Pronotum,R,2.17,83.217,49,134,F01,RoI,tars03Pron
tars03,Anoplognathus_viriditarsis,AN25011508,4351,RCP,Pronotum,R,2.17,84.878,50,136,F01,RoI,tars03Pron
velu01,Anoplognathus_velutinus,AN25011247,4333,VIS,Pronotum,B,1.644,82.751,32,208,F01,RoI,velu01Pron
velu01,Anoplognathus_velutinus,AN25011247,4334,LCP,Pronotum,B,1.644,56.987,0,183,F01,RoI,velu01Pron
velu01,Anoplognathus_velutinus,AN25011247,4335,RCP,Pronotum,B,1.644,57.959,0,183,F01,RoI,velu01Pron
velu01,Anoplognathus_velutinus,AN25011247,4333,VIS,Pronotum,G,1.644,107.857,57,218,F01,RoI,velu01Pron
velu01,Anoplognathus_velutinus,AN25011247,4334,LCP,Pronotum,G,1.644,88.339,39,204,F01,RoI,velu01Pron
velu01,Anoplognathus_velutinus,AN25011247,4335,RCP,Pronotum,G,1.644,89.723,40,204,F01,RoI,velu01Pron
velu01,Anoplognathus_velutinus,AN25011247,4333,VIS,Pronotum,R,1.644,129.008,83,206,F01,RoI,velu01Pron
velu01,Anoplognathus_velutinus,AN25011247,4334,LCP,Pronotum,R,1.644,112.02,68,196,F01,RoI,velu01Pron
velu01,Anoplognathus_velutinus,AN25011247,4335,RCP,Pronotum,R,1.644,113.361,66,224,F01,RoI,velu01Pron
velu02,Anoplognathus_velutinus,AN25011270,4336,VIS,Pronotum,B,2.822,51.825,26,162,F01,RoI,velu02Pron
velu02,Anoplognathus_velutinus,AN25011270,4337,LCP,Pronotum,B,2.822,24.091,0,142,F01,RoI,velu02Pron
velu02,Anoplognathus_velutinus,AN25011270,4338,RCP,Pronotum,B,2.822,22.767,0,139,F01,RoI,velu02Pron
velu02,Anoplognathus_velutinus,AN25011270,4336,VIS,Pronotum,G,2.822,82.217,51,199,F01,RoI,velu02Pron
velu02,Anoplognathus_velutinus,AN25011270,4337,LCP,Pronotum,G,2.822,63.771,33,193,F01,RoI,velu02Pron
velu02,Anoplognathus_velutinus,AN25011270,4338,RCP,Pronotum,G,2.822,63.973,33,198,F01,RoI,velu02Pron
