"","estimateP1","ts1","ps1","estimateP2","tP2","pP2"
"837",0.0952376321755822,2.887385734286,0.00600232112493515,-0.0562727376230535,-1.66680437417172,0.102657222586183
"838",0.0706013894858154,2.32578120700547,0.0247022530912875,-0.0545968659246317,-1.77456142996679,0.0828893197392104
"839",0.0839368836052854,2.63820815810299,0.0114798893368229,-0.0516610704402764,-1.56968446670013,0.123652880325485
"840",0.0921415115408722,2.83173034573619,0.00695660898928763,-0.052652784079232,-1.56285970908506,0.125250203524047
"841",0.0885177677660466,2.75449201743966,0.00851567183363189,-0.0529758413340746,-1.61264598968264,0.113972002004749
"842",0.0683599097704359,2.35214362262571,0.0232048078301537,-0.0601736398268538,-2.11874779711912,0.0397935835405647
"843",0.0746918242333105,2.46645369534121,0.0176122333496016,-0.0488896040303479,-1.54830644251131,0.128711925419093
"844",0.0907775432235342,2.77684810639281,0.00803403394826452,-0.0545703538457516,-1.63786129945547,0.108583478112004
"845",0.086855862124029,2.74153715605903,0.00880685142501125,-0.0616028815414444,-1.8981884119103,0.0642430587296432
"846",0.0794901796637717,2.53080279024466,0.0150311794331173,-0.0496704295868504,-1.51721329684355,0.136365483407693
"847",0.0878043758822453,2.74465358409731,0.00873597659415903,-0.0513546729279326,-1.56358646359699,0.125079320280563
"848",0.0819743197496296,2.57185852006895,0.0135696215347687,-0.0577352725503947,-1.8313610689086,0.0738226366221388
"849",0.0893347378192484,2.76012034032681,0.00839196228462269,-0.053152252733172,-1.60950004129787,0.114659321272221
"850",0.0838069472369973,2.6166609531694,0.0121237376983778,-0.0529931789154472,-1.61705510961131,0.113014358443965
"851",0.0923008355846605,2.80758561262406,0.00741293305646007,-0.0608651843820547,-1.81500032005476,0.076344036173984
"852",0.0858926613319284,2.64478042159817,0.0112898422810157,-0.0525802936957876,-1.59768823466919,0.117270100045449
"853",0.0900669569776768,2.79031461742989,0.00775621394541171,-0.05484323003326,-1.66036071203205,0.1039530496275
"854",0.0905336065725469,2.84743546540339,0.00667394320098436,-0.0542573212528711,-1.64651848769507,0.106782205751707
"855",0.0684205309446208,2.43476830054174,0.0190254025574044,-0.0651162553087845,-2.48085324064052,0.017002027695713
"856",0.0799992249166418,2.53320023527221,0.0149420376408236,-0.0526101086895398,-1.60437614559882,0.115785995942763
"857",0.0853914947217061,2.72281012008978,0.00924405418120644,-0.0526740833477244,-1.6453352746446,0.10702693864196
"858",0.0910502750838728,2.81740798460131,0.00722404284951095,-0.0559238403186363,-1.68969692616489,0.0981605910777343
"859",0.0672387809960346,2.35782013999815,0.0228932342831443,-0.0515852425244007,-1.69177433836947,0.0977607163158394
"860",0.0803414888006074,2.6603700373591,0.0108505428090511,-0.065069533832327,-2.37712322038158,0.0218616528491573
"861",0.0883768738763875,2.87280992739915,0.00623971249388422,-0.0496923429103361,-1.56543098858836,0.124646457384964
"862",0.0894805716596943,2.75929788313089,0.00840993544980595,-0.0583289669633108,-1.74347504084163,0.0882350546827131
"863",0.0864969763224189,2.73585294320928,0.00893749350469308,-0.0576258493488195,-1.77762225357952,0.0823779613847526
"864",0.0894861444162619,2.75745977501446,0.00845023241555554,-0.0556790905297582,-1.66758163244308,0.102501817208748
"865",0.0851886247913572,2.70213900415072,0.00974984392757605,-0.0513031768777746,-1.59686599587228,0.117453623387517
