"","wl","anom03","anom02","atki03","atki04","aurs03","aurs04","clor17","conc05","conc06","ecry04","ecry05","fchi03","fchi04","gray04","gray05","hirs15","hirs16","lats04","lats05","mcla03","macl06","macl07","narm04","narm05","pczo05","pczv04","pczv05","opal03","pali08","pali09","poro16","poro17","pczp05","pczp06","prsi04","prsi05","prsi06","pvul05","pvul06","rayn04","rayn05","repa03","reps03","smgg03","smgg04","tars05","tars06","xyle07","xyle08","xyle09","Sun"
"699",1098,68.03,16.09166667,45.19833333,16.58,40.515,43.32666667,44.73333333,47.33333333,44.76666667,46.8,45.855,8.36,14.055,10.60833333,12.975,36.92833333,29.815,25.94833333,20.68333333,9.266666667,7.881666667,11.09333333,10.59833333,12.56166667,37.26166667,45.19333333,24.665,37.27833333,12.31666667,15.99,31.32333333,8.071666667,27.36,31.78833333,2.55,3.141666667,2.585,50.04666667,71.09,40.38666667,42.97,21.03166667,28.365,35.61666667,13.04333333,22.60833333,19.18,42.04166667,1.953333333,2.426666667,0.51158
"700",1099,68.034285715,16.107261905,45.22630952,16.59642857,40.541785715,43.40261905,44.748095235,47.33595238,44.769761905,46.80642857,45.858214285,8.3742857145,14.0675,10.61988095,12.985357145,36.92630952,29.81607143,25.97988095,20.71452381,9.274047619,7.8836904765,11.09880952,10.60202381,12.562261905,37.26297619,45.190238095,24.674642855,37.275595235,12.33261905,15.999285715,31.321666665,8.075119048,27.375714285,31.78630952,2.5507142855,3.1408333335,2.5867857145,50.04404762,71.09857143,40.401904765,42.987857145,21.05369048,28.39392857,35.61761905,13.05095238,22.620595235,19.194285715,42.05011905,1.952380952,2.427619048,0.504565
"701",1100,68.03857143,16.12285714,45.25428571,16.61285714,40.56857143,43.47857143,44.76285714,47.33857143,44.77285714,46.81285714,45.86142857,8.388571429,14.08,10.63142857,12.99571429,36.92428571,29.81714286,26.01142857,20.74571429,9.281428571,7.885714286,11.10428571,10.60571429,12.56285714,37.26428571,45.18714286,24.68428571,37.27285714,12.34857143,16.00857143,31.32,8.078571429,27.39142857,31.78428571,2.551428571,3.14,2.588571429,50.04142857,71.10714286,40.41714286,43.00571429,21.07571429,28.42285714,35.61857143,13.05857143,22.63285714,19.20857143,42.05857143,1.951428571,2.428571429,0.49755
"702",1101,68.041785715,16.137261905,45.282142855,16.62892857,40.594285715,43.551785715,44.778095235,47.34261905,44.775595235,46.820595235,45.86654762,8.403452381,14.0925,10.64238095,13.00702381,36.92547619,29.820238095,26.043214285,20.777857145,9.289047619,7.887857143,11.11047619,10.610357145,12.563095235,37.26547619,45.18107143,24.692142855,37.269761905,12.364285715,16.01595238,31.318333335,8.0817857145,27.40738095,31.78130952,2.552380952,3.14,2.590952381,50.03904762,71.115238095,40.432738095,43.02369048,21.097857145,28.45142857,35.62011905,13.06595238,22.64392857,19.22261905,42.06511905,1.9507142855,2.4292857145,0.487695
"703",1102,68.045,16.15166667,45.31,16.645,40.62,43.625,44.79333333,47.34666667,44.77833333,46.82833333,45.87166667,8.418333333,14.105,10.65333333,13.01833333,36.92666667,29.82333333,26.075,20.81,9.296666667,7.89,11.11666667,10.615,12.56333333,37.26666667,45.175,24.7,37.26666667,12.38,16.02333333,31.31666667,8.085,27.42333333,31.77833333,2.553333333,3.14,2.593333333,50.03666667,71.12333333,40.44833333,43.04166667,21.12,28.48,35.62166667,13.07333333,22.655,19.23666667,42.07166667,1.95,2.43,0.47784
"704",1103,68.038333335,16.16,45.325833335,16.653333335,40.636666665,43.669166665,44.805,47.35166667,44.7825,46.831666665,45.87416667,8.4275,14.113333335,10.661666665,13.026666665,36.92916667,29.826666665,26.094166665,20.830833335,9.301666667,7.8925,11.120833335,10.618333335,12.56333333,37.268333335,45.169166665,24.705,37.26166667,12.39,16.02833333,31.31416667,8.0866666665,27.43333333,31.775,2.5541666665,3.14,2.5941666665,50.035,71.12583333,40.459166665,43.05416667,21.134166665,28.498333335,35.623333335,13.0775,22.6625,19.245,42.07666667,1.95,2.43,0.47162
"705",1104,68.03166667,16.16833333,45.34166667,16.66166667,40.65333333,43.71333333,44.81666667,47.35666667,44.78666667,46.835,45.87666667,8.436666667,14.12166667,10.67,13.035,36.93166667,29.83,26.11333333,20.85166667,9.306666667,7.895,11.125,10.62166667,12.56333333,37.27,45.16333333,24.71,37.25666667,12.4,16.03333333,31.31166667,8.088333333,27.44333333,31.77166667,2.555,3.14,2.595,50.03333333,71.12833333,40.47,43.06666667,21.14833333,28.51666667,35.625,13.08166667,22.67,19.25333333,42.08166667,1.95,2.43,0.4654
"706",1105,68.0225,16.17583333,45.355833335,16.67,40.671666665,43.756666665,44.830833335,47.36,44.788333335,46.8375,45.87916667,8.4458333335,14.13,10.6775,13.0425,36.935,29.833333335,26.1325,20.87166667,9.3108333335,7.8975,11.129166665,10.62416667,12.56333333,37.271666665,45.1575,24.715833335,37.25416667,12.41,16.03833333,31.30916667,8.090833333,27.451666665,31.768333335,2.5558333335,3.14,2.5958333335,50.0325,71.12833333,40.48,43.0775,21.1625,28.53416667,35.6275,13.08666667,22.678333335,19.2625,42.085833335,1.95,2.43,0.46035
"707",1106,68.01333333,16.18333333,45.37,16.67833333,40.69,43.8,44.845,47.36333333,44.79,46.84,45.88166667,8.455,14.13833333,10.685,13.05,36.93833333,29.83666667,26.15166667,20.89166667,9.315,7.9,11.13333333,10.62666667,12.56333333,37.27333333,45.15166667,24.72166667,37.25166667,12.42,16.04333333,31.30666667,8.093333333,27.46,31.765,2.556666667,3.14,2.596666667,50.03166667,71.12833333,40.49,43.08833333,21.17666667,28.55166667,35.63,13.09166667,22.68666667,19.27166667,42.09,1.95,2.43,0.4553
"708",1107,68.001666665,16.19452381,45.387857145,16.68988095,40.72357143,43.86642857,44.866785715,47.37095238,44.79357143,46.845714285,45.889404765,8.4667857145,14.149166665,10.694642855,13.060714285,36.94488095,29.84547619,26.182261905,20.92154762,9.3217857145,7.902857143,11.13952381,10.63119048,12.56452381,37.275238095,45.14511905,24.73654762,37.25154762,12.43642857,16.05095238,31.30619048,8.097380952,27.47357143,31.761785715,2.557619048,3.14,2.5983333335,50.034404765,71.130595235,40.505714285,43.099166665,21.19761905,28.575833335,35.635,13.09797619,22.69904762,19.287261905,42.092142855,1.95,2.4314285715,0.44474
"709",1108,67.99,16.20571429,45.40571429,16.70142857,40.75714286,43.93285714,44.88857143,47.37857143,44.79714286,46.85142857,45.89714286,8.478571429,14.16,10.70428571,13.07142857,36.95142857,29.85428571,26.21285714,20.95142857,9.328571429,7.905714286,11.14571429,10.63571429,12.56571429,37.27714286,45.13857143,24.75142857,37.25142857,12.45285714,16.05857143,31.30571429,8.101428571,27.48714286,31.75857143,2.558571429,3.14,2.6,50.03714286,71.13285714,40.52142857,43.11,21.21857143,28.6,35.64,13.10428571,22.71142857,19.30285714,42.09428571,1.95,2.432857143,0.43418
"710",1109,67.986666665,16.21869048,45.425357145,16.71404762,40.790238095,43.997261905,44.91261905,47.38595238,44.801904765,46.85904762,45.90857143,8.490952381,14.170833335,10.714642855,13.083214285,36.95988095,29.86380952,26.245595235,20.98238095,9.335952381,7.9095238095,11.15202381,10.64119048,12.56702381,37.279404765,45.134285715,24.768214285,37.253214285,12.46892857,16.06595238,31.307857145,8.106547619,27.502738095,31.756785715,2.560119048,3.14,2.6016666665,50.044404765,71.13642857,40.53654762,43.121666665,21.241785715,28.625,35.644166665,13.11047619,22.72488095,19.319761905,42.09547619,1.95,2.4339285715,0.411635
"711",1110,67.98333333,16.23166667,45.445,16.72666667,40.82333333,44.06166667,44.93666667,47.39333333,44.80666667,46.86666667,45.92,8.503333333,14.18166667,10.725,13.095,36.96833333,29.87333333,26.27833333,21.01333333,9.343333333,7.913333333,11.15833333,10.64666667,12.56833333,37.28166667,45.13,24.785,37.255,12.485,16.07333333,31.31,8.111666667,27.51833333,31.755,2.561666667,3.14,2.603333333,50.05166667,71.14,40.55166667,43.13333333,21.265,28.65,35.64833333,13.11666667,22.73833333,19.33666667,42.09666667,1.95,2.435,0.38909
"712",1111,67.9825,16.24,45.453333335,16.73416667,40.844166665,44.10166667,44.9525,47.396666665,44.810833335,46.870833335,45.9275,8.510833333,14.188333335,10.731666665,13.1025,36.97083333,29.879166665,26.30083333,21.0325,9.348333333,7.915833333,11.1625,10.65,12.569166665,37.280833335,45.130833335,24.8,37.2575,12.495833335,16.079166665,31.3125,8.115,27.529166665,31.755,2.5625,3.14,2.6041666665,50.058333335,71.143333335,40.56166667,43.13833333,21.280833335,28.666666665,35.65083333,13.120833335,22.746666665,19.348333335,42.095833335,1.95,2.4358333335,0.36522
"713",1112,67.98166667,16.24833333,45.46166667,16.74166667,40.865,44.14166667,44.96833333,47.4,44.815,46.875,45.935,8.518333333,14.195,10.73833333,13.11,36.97333333,29.885,26.32333333,21.05166667,9.353333333,7.918333333,11.16666667,10.65333333,12.57,37.28,45.13166667,24.815,37.26,12.50666667,16.085,31.315,8.118333333,27.54,31.755,2.563333333,3.14,2.605,50.065,71.14666667,40.57166667,43.14333333,21.29666667,28.68333333,35.65333333,13.125,22.755,19.36,42.095,1.95,2.436666667,0.34135
"714",1113,67.9875,16.2575,45.47,16.750833335,40.885833335,44.1825,44.985,47.401666665,44.82,46.878333335,45.9425,8.5266666665,14.2025,10.745,13.1175,36.976666665,29.891666665,26.346666665,21.06916667,9.358333333,7.920833333,11.170833335,10.6575,12.570833335,37.2825,45.13666667,24.834166665,37.265,12.5175,16.09,31.319166665,8.1216666665,27.550833335,31.756666665,2.5641666665,3.14,2.6066666665,50.074166665,71.148333335,40.583333335,43.149166665,21.313333335,28.70083333,35.65583333,13.129166665,22.766666665,19.373333335,42.094166665,1.95,2.4383333335,0.31183
"715",1114,67.99333333,16.26666667,45.47833333,16.76,40.90666667,44.22333333,45.00166667,47.40333333,44.825,46.88166667,45.95,8.535,14.21,10.75166667,13.125,36.98,29.89833333,26.37,21.08666667,9.363333333,7.923333333,11.175,10.66166667,12.57166667,37.285,45.14166667,24.85333333,37.27,12.52833333,16.095,31.32333333,8.125,27.56166667,31.75833333,2.565,3.14,2.608333333,50.08333333,71.15,40.595,43.155,21.33,28.71833333,35.65833333,13.13333333,22.77833333,19.38666667,42.09333333,1.95,2.44,0.28231
"716",1115,68.0075,16.278333335,45.48833333,16.769166665,40.92916667,44.265,45.0175,47.4075,44.833333335,46.885,45.959166665,8.5425,14.2175,10.75916667,13.133333335,36.986666665,29.906666665,26.394166665,21.103333335,9.3691666665,7.9266666665,11.180833335,10.6675,12.573333335,37.289166665,45.150833335,24.8775,37.275,12.539166665,16.100833335,31.33,8.1283333335,27.57416667,31.7625,2.5658333335,3.14,2.61,50.096666665,71.1525,40.608333335,43.161666665,21.3475,28.736666665,35.6625,13.1375,22.791666665,19.400833335,42.09333333,1.95,2.4416666665,0.251455
"717",1116,68.02166667,16.29,45.49833333,16.77833333,40.95166667,44.30666667,45.03333333,47.41166667,44.84166667,46.88833333,45.96833333,8.55,14.225,10.76666667,13.14166667,36.99333333,29.915,26.41833333,21.12,9.375,7.93,11.18666667,10.67333333,12.575,37.29333333,45.16,24.90166667,37.28,12.55,16.10666667,31.33666667,8.131666667,27.58666667,31.76666667,2.566666667,3.14,2.611666667,50.11,71.155,40.62166667,43.16833333,21.365,28.755,35.66666667,13.14166667,22.805,19.415,42.09333333,1.95,2.443333333,0.2206
"718",1117,68.063333335,16.315,45.52,16.799166665,40.993333335,44.3875,45.0675,47.4175,44.86166667,46.9025,45.99583333,8.5666666665,14.241666665,10.783333335,13.16,37.00833333,29.931666665,26.47,21.155833335,9.3891666665,7.9375,11.198333335,10.68583333,12.58,37.30333333,45.181666665,24.955,37.299166665,12.570833335,16.118333335,31.355833335,8.141666667,27.61666667,31.77916667,2.57,3.14,2.615,50.145833335,71.1675,40.645833335,43.1825,21.403333335,28.799166665,35.67666667,13.153333335,22.835,19.445,42.09083333,1.95,2.4466666665,0.19757
"719",1118,68.105,16.34,45.54166667,16.82,41.035,44.46833333,45.10166667,47.42333333,44.88166667,46.91666667,46.02333333,8.583333333,14.25833333,10.8,13.17833333,37.02333333,29.94833333,26.52166667,21.19166667,9.403333333,7.945,11.21,10.69833333,12.585,37.31333333,45.20333333,25.00833333,37.31833333,12.59166667,16.13,31.375,8.151666667,27.64666667,31.79166667,2.573333333,3.14,2.618333333,50.18166667,71.18,40.67,43.19666667,21.44166667,28.84333333,35.68666667,13.165,22.865,19.475,42.08833333,1.95,2.45,0.17454
"720",1119,68.124166665,16.351666665,45.55166667,16.83,41.055833335,44.5075,45.1175,47.425,44.8925,46.9225,46.03583333,8.5916666665,14.266666665,10.8075,13.186666665,37.029166665,29.955,26.545833335,21.2075,9.41,7.9475,11.215,10.70333333,12.5875,37.32,45.2125,25.036666665,37.331666665,12.6025,16.136666665,31.383333335,8.156666667,27.660833335,31.7975,2.5741666665,3.14,2.62,50.19666667,71.184166665,40.680833335,43.20166667,21.45916667,28.864166665,35.69166667,13.170833335,22.880833335,19.49,42.0875,1.95,2.4525,0.15716
"721",1120,68.14333333,16.36333333,45.56166667,16.84,41.07666667,44.54666667,45.13333333,47.42666667,44.90333333,46.92833333,46.04833333,8.6,14.275,10.815,13.195,37.035,29.96166667,26.57,21.22333333,9.416666667,7.95,11.22,10.70833333,12.59,37.32666667,45.22166667,25.065,37.345,12.61333333,16.14333333,31.39166667,8.161666667,27.675,31.80333333,2.575,3.14,2.621666667,50.21166667,71.18833333,40.69166667,43.20666667,21.47666667,28.885,35.69666667,13.17666667,22.89666667,19.505,42.08666667,1.95,2.455,0.13978
"722",1121,68.16333333,16.37583333,45.5725,16.85,41.09666667,44.585,45.145,47.42666667,44.911666665,46.93333333,46.06,8.6075,14.281666665,10.821666665,13.2025,37.04,29.96666667,26.594166665,21.239166665,9.4225,7.9525,11.224166665,10.714166665,12.591666665,37.33416667,45.23,25.093333335,37.356666665,12.62333333,16.149166665,31.4,8.1658333335,27.69,31.81,2.5758333335,3.14,2.6233333335,50.225833335,71.19,40.7,43.20916667,21.49416667,28.906666665,35.69916667,13.18166667,22.913333335,19.52,42.08666667,1.95,2.4575,0.13505
"723",1122,68.18333333,16.38833333,45.58333333,16.86,41.11666667,44.62333333,45.15666667,47.42666667,44.92,46.93833333,46.07166667,8.615,14.28833333,10.82833333,13.21,37.045,29.97166667,26.61833333,21.255,9.428333333,7.955,11.22833333,10.72,12.59333333,37.34166667,45.23833333,25.12166667,37.36833333,12.63333333,16.155,31.40833333,8.17,27.705,31.81666667,2.576666667,3.14,2.625,50.24,71.19166667,40.70833333,43.21166667,21.51166667,28.92833333,35.70166667,13.18666667,22.93,19.535,42.08666667,1.95,2.46,0.13032
"724",1123,68.2,16.40083333,45.594166665,16.869166665,41.135833335,44.659166665,45.165,47.4275,44.9275,46.94583333,46.085833335,8.6225,14.294166665,10.834166665,13.215833335,37.046666665,29.97416667,26.641666665,21.273333335,9.4341666665,7.9575,11.2325,10.724166665,12.594166665,37.348333335,45.24333333,25.1475,37.37833333,12.6425,16.16,31.4175,8.175,27.721666665,31.82166667,2.5775,3.14,2.6258333335,50.253333335,71.19416667,40.7125,43.21166667,21.52916667,28.95083333,35.700833335,13.19,22.945833335,19.548333335,42.088333335,1.9508333335,2.4616666665,0.126195
"725",1124,68.21666667,16.41333333,45.605,16.87833333,41.155,44.695,45.17333333,47.42833333,44.935,46.95333333,46.1,8.63,14.3,10.84,13.22166667,37.04833333,29.97666667,26.665,21.29166667,9.44,7.96,11.23666667,10.72833333,12.595,37.355,45.24833333,25.17333333,37.38833333,12.65166667,16.165,31.42666667,8.18,27.73833333,31.82666667,2.578333333,3.14,2.626666667,50.26666667,71.19666667,40.71666667,43.21166667,21.54666667,28.97333333,35.7,13.19333333,22.96166667,19.56166667,42.09,1.951666667,2.463333333,0.12207
"726",1125,68.23547619,16.42952381,45.620357145,16.89130952,41.176785715,44.740357145,45.18095238,47.42488095,44.9425,46.963095235,46.117142855,8.642857143,14.307857145,10.847857145,13.230833335,37.045595235,29.976904765,26.69607143,21.31797619,9.447857143,7.962142857,11.239761905,10.732738095,12.593214285,37.3625,45.247738095,25.20095238,37.399166665,12.66369048,16.16892857,31.436904765,8.1857142855,27.760595235,31.83047619,2.580595238,3.14,2.627619048,50.279761905,71.19761905,40.72119048,43.217261905,21.56761905,29.00595238,35.694285715,13.196666665,22.98154762,19.57869048,42.097857145,1.9529761905,2.4666666665,0.113665
"727",1126,68.25428571,16.44571429,45.63571429,16.90428571,41.19857143,44.78571429,45.18857143,47.42142857,44.95,46.97285714,46.13428571,8.655714286,14.31571429,10.85571429,13.24,37.04285714,29.97714286,26.72714286,21.34428571,9.455714286,7.964285714,11.24285714,10.73714286,12.59142857,37.37,45.24714286,25.22857143,37.41,12.67571429,16.17285714,31.44714286,8.191428571,27.78285714,31.83428571,2.582857143,3.14,2.628571429,50.29285714,71.19857143,40.72571429,43.22285714,21.58857143,29.03857143,35.68857143,13.2,23.00142857,19.59571429,42.10571429,1.954285714,2.47,0.10526
"728",1127,68.262142855,16.460357145,45.647857145,16.91547619,41.219285715,44.827857145,45.19595238,47.41738095,44.955833335,46.97892857,46.147142855,8.6686904765,14.322857145,10.862857145,13.248333335,37.037261905,29.975238095,26.754404765,21.36797619,9.4620238095,7.9654761905,11.244761905,10.740238095,12.58904762,37.375,45.244404765,25.25345238,37.419166665,12.68702381,16.177261905,31.454404765,8.1957142855,27.803095235,31.83630952,2.5839285715,3.14,2.6292857145,50.300595235,71.19511905,40.72869048,43.22892857,21.60761905,29.06845238,35.68095238,13.2025,23.018214285,19.610357145,42.115357145,1.9554761905,2.4725,0.12303
"729",1128,68.27,16.475,45.66,16.92666667,41.24,44.87,45.20333333,47.41333333,44.96166667,46.985,46.16,8.681666667,14.33,10.87,13.25666667,37.03166667,29.97333333,26.78166667,21.39166667,9.468333333,7.966666667,11.24666667,10.74333333,12.58666667,37.38,45.24166667,25.27833333,37.42833333,12.69833333,16.18166667,31.46166667,8.2,27.82333333,31.83833333,2.585,3.14,2.63,50.30833333,71.19166667,40.73166667,43.235,21.62666667,29.09833333,35.67333333,13.205,23.035,19.625,42.125,1.956666667,2.475,0.1408
"730",1129,68.273333335,16.485,45.669166665,16.933333335,41.253333335,44.895833335,45.206666665,47.41,44.9625,46.9925,46.171666665,8.6908333335,14.335,10.875,13.2625,37.028333335,29.97333333,26.79916667,21.4075,9.473333333,7.9683333335,11.248333335,10.74583333,12.585833335,37.384166665,45.24,25.29,37.43333333,12.705,16.183333335,31.468333335,8.2025,27.83833333,31.839166665,2.5858333335,3.14,2.63,50.314166665,71.190833335,40.73416667,43.2425,21.638333335,29.12083333,35.669166665,13.206666665,23.045,19.633333335,42.134166665,1.9575,2.4766666665,0.137585
"731",1130,68.27666667,16.495,45.67833333,16.94,41.26666667,44.92166667,45.21,47.40666667,44.96333333,47,46.18333333,8.7,14.34,10.88,13.26833333,37.025,29.97333333,26.81666667,21.42333333,9.478333333,7.97,11.25,10.74833333,12.585,37.38833333,45.23833333,25.30166667,37.43833333,12.71166667,16.185,31.475,8.205,27.85333333,31.84,2.586666667,3.14,2.63,50.32,71.19,40.73666667,43.25,21.65,29.14333333,35.665,13.20833333,23.055,19.64166667,42.14333333,1.958333333,2.478333333,0.13437
"732",1131,68.27916667,16.505,45.68833333,16.9475,41.2825,44.948333335,45.214166665,47.405,44.965,47.01,46.196666665,8.7091666665,14.345833335,10.885833335,13.274166665,37.023333335,29.97583333,26.835,21.44083333,9.483333333,7.9716666665,11.2525,10.75083333,12.584166665,37.39083333,45.23333333,25.31,37.446666665,12.71916667,16.1875,31.4825,8.2083333335,27.869166665,31.840833335,2.5875,3.14,2.6308333335,50.3275,71.194166665,40.74,43.258333335,21.660833335,29.164166665,35.663333335,13.21,23.065,19.64916667,42.15083333,1.9591666665,2.48,0.13078
"733",1132,68.28166667,16.515,45.69833333,16.955,41.29833333,44.975,45.21833333,47.40333333,44.96666667,47.02,46.21,8.718333333,14.35166667,10.89166667,13.28,37.02166667,29.97833333,26.85333333,21.45833333,9.488333333,7.973333333,11.255,10.75333333,12.58333333,37.39333333,45.22833333,25.31833333,37.455,12.72666667,16.19,31.49,8.211666667,27.885,31.84166667,2.588333333,3.14,2.631666667,50.335,71.19833333,40.74333333,43.26666667,21.67166667,29.185,35.66166667,13.21166667,23.075,19.65666667,42.15833333,1.96,2.481666667,0.12719
"734",1133,68.279404765,16.5275,45.71488095,16.965357145,41.32345238,45.014642855,45.224166665,47.400238095,44.966904765,47.034285715,46.22642857,8.7320238095,14.35869048,10.90011905,13.287857145,37.019404765,29.98345238,26.880238095,21.484166665,9.495595238,7.975952381,11.25892857,10.758095235,12.58238095,37.39880952,45.22202381,25.329166665,37.46892857,12.74119048,16.197857145,31.49857143,8.216547619,27.905357145,31.84297619,2.5891666665,3.1385714285,2.6329761905,50.34392857,71.20630952,40.74880952,43.27904762,21.685833335,29.210357145,35.66011905,13.21511905,23.08892857,19.669761905,42.164166665,1.9614285715,2.4858333335,0.14308
"735",1134,68.27714286,16.54,45.73142857,16.97571429,41.34857143,45.05428571,45.23,47.39714286,44.96714286,47.04857143,46.24285714,8.745714286,14.36571429,10.90857143,13.29571429,37.01714286,29.98857143,26.90714286,21.51,9.502857143,7.978571429,11.26285714,10.76285714,12.58142857,37.40428571,45.21571429,25.34,37.48285714,12.75571429,16.20571429,31.50714286,8.221428571,27.92571429,31.84428571,2.59,3.137142857,2.634285714,50.35285714,71.21428571,40.75428571,43.29142857,21.7,29.23571429,35.65857143,13.21857143,23.10285714,19.68285714,42.17,1.962857143,2.49,0.15897
"736",1135,68.27107143,16.553333335,45.74904762,16.98619048,41.376785715,45.094642855,45.2375,47.394404765,44.96607143,47.06345238,46.259761905,8.7595238095,14.372857145,10.91761905,13.30369048,37.01357143,29.994285715,26.934404765,21.536666665,9.509761905,7.980952381,11.267261905,10.767261905,12.58154762,37.409642855,45.21202381,25.351666665,37.498095235,12.770357145,16.21452381,31.515238095,8.2257142855,27.94702381,31.84630952,2.59,3.1360714285,2.6354761905,50.362261905,71.22630952,40.759642855,43.30238095,21.715833335,29.26119048,35.65845238,13.22261905,23.11642857,19.69642857,42.175,1.964761905,2.4933333335,0.16943
"737",1136,68.265,16.56666667,45.76666667,16.99666667,41.405,45.135,45.245,47.39166667,44.965,47.07833333,46.27666667,8.773333333,14.38,10.92666667,13.31166667,37.01,30,26.96166667,21.56333333,9.516666667,7.983333333,11.27166667,10.77166667,12.58166667,37.415,45.20833333,25.36333333,37.51333333,12.785,16.22333333,31.52333333,8.23,27.96833333,31.84833333,2.59,3.135,2.636666667,50.37166667,71.23833333,40.765,43.31333333,21.73166667,29.28666667,35.65833333,13.22666667,23.13,19.71,42.18,1.966666667,2.496666667,0.17989
"738",1137,68.265833335,16.575833335,45.7825,17.005,41.423333335,45.16,45.248333335,47.38916667,44.963333335,47.089166665,46.28916667,8.7816666665,14.384166665,10.9325,13.31666667,37.008333335,30.005,26.98166667,21.5825,9.521666667,7.985,11.275833335,10.775,12.5825,37.42,45.20833333,25.3725,37.524166665,12.795833335,16.229166665,31.52833333,8.2333333335,27.9825,31.85083333,2.59,3.1341666665,2.6375,50.38,71.24833333,40.77,43.32,21.74166667,29.3025,35.659166665,13.22916667,23.139166665,19.720833335,42.181666665,1.9683333335,2.5,0.1816
"739",1138,68.26666667,16.585,45.79833333,17.01333333,41.44166667,45.185,45.25166667,47.38666667,44.96166667,47.1,46.30166667,8.79,14.38833333,10.93833333,13.32166667,37.00666667,30.01,27.00166667,21.60166667,9.526666667,7.986666667,11.28,10.77833333,12.58333333,37.425,45.20833333,25.38166667,37.535,12.80666667,16.235,31.53333333,8.236666667,27.99666667,31.85333333,2.59,3.133333333,2.638333333,50.38833333,71.25833333,40.775,43.32666667,21.75166667,29.31833333,35.66,13.23166667,23.14833333,19.73166667,42.18333333,1.97,2.503333333,0.18331
"740",1139,68.268333335,16.594166665,45.815,17.0225,41.45916667,45.208333335,45.25666667,47.383333335,44.95916667,47.11,46.31166667,8.7975,14.39333333,10.945,13.3275,37.005833335,30.015833335,27.0225,21.62166667,9.531666667,7.9883333335,11.284166665,10.7825,12.584166665,37.426666665,45.209166665,25.3925,37.5475,12.81666667,16.240833335,31.5375,8.24,28.00916667,31.856666665,2.5908333335,3.1325,2.64,50.3975,71.27083333,40.783333335,43.33666667,21.76166667,29.33083333,35.6625,13.235833335,23.156666665,19.74416667,42.1825,1.9716666665,2.5066666665,0.203745
"741",1140,68.27,16.60333333,45.83166667,17.03166667,41.47666667,45.23166667,45.26166667,47.38,44.95666667,47.12,46.32166667,8.805,14.39833333,10.95166667,13.33333333,37.005,30.02166667,27.04333333,21.64166667,9.536666667,7.99,11.28833333,10.78666667,12.585,37.42833333,45.21,25.40333333,37.56,12.82666667,16.24666667,31.54166667,8.243333333,28.02166667,31.86,2.591666667,3.131666667,2.641666667,50.40666667,71.28333333,40.79166667,43.34666667,21.77166667,29.34333333,35.665,13.24,23.165,19.75666667,42.18166667,1.973333333,2.51,0.22418
"742",1141,68.270714285,16.61595238,45.85154762,17.042261905,41.50119048,45.267261905,45.272261905,47.372142855,44.95119048,47.129285715,46.33369048,8.8160714285,14.407738095,10.96369048,13.34452381,37.005357145,30.030833335,27.07380952,21.66869048,9.5454761905,7.9935714285,11.29488095,10.791904765,12.5875,37.43130952,45.21357143,25.421666665,37.577857145,12.84261905,16.25619048,31.54511905,8.248095238,28.03869048,31.867857145,2.5929761905,3.1308333335,2.6429761905,50.419761905,71.301666665,40.80869048,43.364761905,21.784404765,29.35738095,35.6725,13.247857145,23.174642855,19.778333335,42.17797619,1.975952381,2.5157142855,0.217905
"743",1142,68.27142857,16.62857143,45.87142857,17.05285714,41.52571429,45.30285714,45.28285714,47.36428571,44.94571429,47.13857143,46.34571429,8.827142857,14.41714286,10.97571429,13.35571429,37.00571429,30.04,27.10428571,21.69571429,9.554285714,7.997142857,11.30142857,10.79714286,12.59,37.43428571,45.21714286,25.44,37.59571429,12.85857143,16.26571429,31.54857143,8.252857143,28.05571429,31.87571429,2.594285714,3.13,2.644285714,50.43285714,71.32,40.82571429,43.38285714,21.79714286,29.37142857,35.68,13.25571429,23.18428571,19.8,42.17428571,1.978571429,2.521428571,0.21163
"744",1143,68.27238095,16.64095238,45.89238095,17.064761905,41.55119048,45.338095235,45.294761905,47.354642855,44.93952381,47.14595238,46.35619048,8.836904762,14.426904765,10.98869048,13.367857145,37.00869048,30.05,27.13547619,21.722857145,9.5638095235,8.000238095,11.308214285,10.802738095,12.5925,37.43547619,45.222738095,25.461666665,37.61619048,12.87345238,16.27369048,31.55095238,8.257261905,28.072857145,31.88369048,2.5954761905,3.13,2.6463095235,50.44642857,71.3375,40.845357145,43.402261905,21.811904765,29.38654762,35.6875,13.26452381,23.19380952,19.821666665,42.16880952,1.980952381,2.526547619,0.202105
"745",1144,68.27333333,16.65333333,45.91333333,17.07666667,41.57666667,45.37333333,45.30666667,47.345,44.93333333,47.15333333,46.36666667,8.846666667,14.43666667,11.00166667,13.38,37.01166667,30.06,27.16666667,21.75,9.573333333,8.003333333,11.315,10.80833333,12.595,37.43666667,45.22833333,25.48333333,37.63666667,12.88833333,16.28166667,31.55333333,8.261666667,28.09,31.89166667,2.596666667,3.13,2.648333333,50.46,71.355,40.865,43.42166667,21.82666667,29.40166667,35.695,13.27333333,23.20333333,19.84333333,42.16333333,1.983333333,2.531666667,0.19258
